"","Wraitheon (11H) Anti-Tank Infantry 10 Level, armed with a 40mm incendiary grenade launcher.  Part of Wraitheon's series of one-to-one auxiliaries designed to seamlessly integrate with more traditional forces.","","40mm焼夷性グレネードランチャーで武装したレイセオン-11Hのレベル10対戦車歩兵モデルです。1体につき兵士1人を補助する役割を持つレイセオンシリーズは、従来の軍隊と問題なく統合できるよう設計されています。"
"","Wraitheon (12B) Combat Engineer 10 Level, armed with a flamethrower.  Part of Wraitheon's series of one-to-one auxiliaries designed to seamlessly integrate with more traditional forces.","","火炎放射器で武装したレイセオン-12Bのレベル10工兵モデルです。1体につき兵士1人を補助する役割を持つレイセオンシリーズは、従来の軍隊と問題なく統合できるよう設計されています。"
"","Wraitheon (12N) Construction Engineer 10 Level, armed with a SCAR-L.  Part of Wraitheon's series of one-to-one auxiliaries designed to seamlessly integrate with more traditional forces.","","SCAR-Lで武装したレイセオン-12Nのレベル10建設工兵モデルです。1体につき兵士1人を補助する役割を持つレイセオンシリーズは、従来の軍隊と問題なく統合できるよう設計されています。"
"","Wrecked vehicles","","衝突した車両"
"","Wrist DREAD","Wrist DREAD","サブマシンガン(ﾄﾞﾚｯﾄﾞﾍﾟﾚｯﾄ/ﾘｽﾄﾄﾞﾚｯﾄﾞ)"
"","Writhing Slash","","横薙ぎ攻撃(モンスター)"
"","Written in an unreadable language. With just a glimpse, you learn how to cast all vampiric spells!","","判読できない言語で書かれていますが、一目見るだけで吸血鬼が使う呪文を全て学び取れます！"
"","Written in: %s","","レシピ: %s"
"","Wyrm Seal: Acid Spray","Wyrm Seal: Acid Spray","長虫の印章(酸の飛沫)"
"","Wyrm's Venom","","酸の飛沫(アイテム)"
"","Wyrmskin","","ウィルム革"
"","XARM-37 Pulse Scatter Gun","","ショットガン(XARM-37ﾊﾟﾙｽｼｮｯﾄ)"
"","XE037 Cell Breakdown","","XE037細胞崩壊"
"","XE037 Emergency Injection","XE037 Emergency Injection","XE037緊急注射剤"
"","XE037 Healing","","XE037治療"
"","XE037 Rapid Healing","","XE037急速治療"
"","XE037 Rejection","","XE037拒絶反応"
"","XL ANBC suit","","ANBC防護服(XL)"
"","XL kevlar vest","XL kevlar vests","ケブラーベスト(XL)"
"","XM556","","ライフル(.223口径/XM556)"
"","XM8","","ライフル(.223口径/XM8)"
"","Xanax","Xanax","ザナックス"
"","Xtals","","追加 - 宝石"
"","YEAH GIRL! BRING IT!","","おうよ！かかってきな！"
"","Yea- I mean, never!","","ああ...未来永劫な！"
"","Yeah OK, <name_g>, how's it going?","","もちろんいいよ。<name_g>、調子はどう？"
"","Yeah sure, can't help but notice you got beer with you!  Let's crack a cold one and chat, <name_g>, how goes it?","","いいね、ビールを用意してくれた事にはもちろん気づいていたさ！冷えた奴を飲みながら話そう。<name_g>、景気はどう？"
"","Yeah you share those beers I see you hoarding and then we chat all you like!  Only joking, what's up <name_g>?","","ああ、君が持ってるビールを分けてくれるなら、好きなだけ話そう！まぁそれは冗談だけど、<name_g>、調子はどう？"
"","Yeah, I am one of them.","","私は生体兵器だ。"
"","Yeah, I don't think so.","","いや、そうは思わないよ。"
"","Yeah, I guess they have that ranch thing set up out there, and every so often people like me stop by.  Guessing you mean some other bunch of people though?  What're they like?","","ああ、農場を作っている人たちの所へは、私や他の奴も時々立ち寄っているよ。他にも集まっている人たちがいるのか？農場と同じように？"
"","Yeah, I think we need to talk about it, but I'm not ready yet.  Let me reclaim my life for a while. ","","ああ、話さなきゃダメだとは思うけど、まだ覚悟ができていない。しばらくの間、失っていた人生を取り戻させてくれ。"
"","Yeah, but we'll be back to help you out.","","今はそうだ。でもかならず戻ってくるよ。"
"","Yeah, this summer heat is hitting me hard, let's take a quick break, how goes it <name_g>?","","ああ、この暑さに私も参っていたんだ。ちょっと休憩しよう。<name_g>、調子はどう？"
"","Yeah.","","もちろん。"
"","Yeah.  Router found me passed out and told me about everything.  I don't remember anything before that.  Guess I just have to trust him for now.","","ルーターが私を発見して、すべて話してくれた。昔のことは何も覚えていない。彼の言うとこを信じる他ないのだろうな。"
"","Yeah.  When I saw that, I knew.  Whatever caused this was bigger than our conflict with the Sanguine Order.  Bigger than the Keepers of The Oath, bigger than every conflict we were involved in.  Something loosed the gates of Hell itself and it consumed everything in sight…","","ああ。壊滅した街を見て、思った。何が原因かは知らんが、これは鮮血教団との衝突よりも大規模なものだ。誓約の守護者との衝突よりも、かつて関わってきたどんな戦いよりも規模が大きい。何かが原因で地獄の門が開き、あらゆるものを破壊し尽くしたかのようだ..."
"","Year of the Demon: a paperback hybrid of modern tokyo-noir and ancient samurai action, starring a policewoman, a crippled young Samurai, an abused young girl in a toxic medieval village environment, and a sword. Second in the series. A clever reader can glean insights about swimming from the sections where the youth is made by a ninja clan to free-dive to recover the sword from a shipwreck. Less clever readers will probably ignore it all as 'weeaboo bullshit.'","","「第2巻 悪魔の年」 女性警察官、体が不自由な若い侍、閉鎖的な中世の村で虐げられる若い女、そして剣が主役の、現代の東京を舞台にした裏社会の動乱と古代のサムライアクションが交差するペーパーバック小説の第2巻です。聡明な読者ならば、青年が沈没船から剣を取ってくるために忍者の一族から潜水技術を教わる場面を読めば、水泳技術を学ぶことができます。あまり聡明でない読者はそれら全てを「日本オタクのたわごと」と切って捨てるでしょうが。"
"","Yeets you rather far away.  The one benefit is it's a safe teleport.  Effect is last to hopefully ensure you leave the other side effects behind.","","かなり遠距離に安全に瞬間移動します。他の副次効果が確実に発動してから機能します。"
"","Yellow eyes","","瞳(黄)"
"","Yes it is. Its a small community of night creatures tending to theirselves to live in peace.","","ああ。夜に生きる者たちの小規模な集いは平和に生きようとしている。"
"","Yes it is...","","そうだな..."
"","Yes sleep.  Let the heaviness pull you into a deep slumber.  Sleep!","","そう、眠れ。眠れ。全身が重くなって、深い眠りに落ちる。眠れ！"
"","Yes! Here's your 15 dull essences!","","ああ！15個の濁ったエッセンスを渡すよ！"
"","Yes! Here's your 15 essences!","","ああ！15個のエッセンスを渡すよ！"
"","Yes! Here's your 22 dull essences!","","ああ！22個の濁ったエッセンスを渡すよ！"
"","Yes! Here's your 5 blood essences!","","ああ！5個の血のエッセンスを渡すよ！"
"","Yes! Here's your 7 essences!","","ああ！7個のエッセンスを渡すよ！"
"","Yes! Here's your 8 blood essences!","","ああ！8個の血のエッセンスを渡すよ！"
"","Yes! Here's your one amorphous amber!","","ああ！不定形の琥珀を渡すよ！"
"","Yes! Here's your one cracked knucklebone!","","ああ！ひび割れた指骨を渡すよ！"
"","Yes! Here's your one crystallized essence!","","ああ！結晶化したエッセンスを渡すよ！"
"","Yes! Here's your one crystallized tear!","","ああ！涙の結晶を渡すよ！"
"","Yes! Here's your one cursed blade!","","ああ！黒の剣を渡すよ！"
"","Yes! Here's your one druidic staff!","","ああ！ドルイドの杖を渡すよ！"
"","Yes! Here's your one engraved stone!","","ああ！紋様が彫られた石を渡すよ！"
"","Yes! Here's your one hammer of the hunter!","","ああ！狩人の鎚を渡すよ！"
"","Yes! Here's your one incorruptible sword!","","ああ！白の剣を渡すよ！"
"","Yes! Here's your one iridescent plate!","","ああ！虹色の装甲を渡すよ！"
"","Yes! Here's your one monstrous fang!","","ああ！巨大な牙を渡すよ！"
"","Yes! Here's your one petrified heart!","","ああ！石化した心臓を渡すよ！"
"","Yes! Here's your one shadow gem!","","ああ！影の宝玉を渡すよ！"
"","Yes! Here's your one spear of pestilence!","","ああ！悪疫の槍を渡すよ！"
"","Yes! Here's your one twisted bone!","","ああ！捻じれた骨を渡すよ！"
"","Yes! Here's your one wind fragment!","","ああ！風の欠片を渡すよ！"
"","Yes! Here's your one wyrmskin fragment!","","ああ！ウィルム革の断片を渡すよ！"
"","Yes! I'm in!","","ああ！受ける！"
"","Yes, I can unseal it at this point.","","よし、ここは開きそうだ。"
"","Yes, I do.","","ああ、もちろん。"
"","Yes, I know.","","ああ、じゃあな。"
"","Yes, and true.","","まったく、その通りだよ。"
"","Yes, join me.","","よし、一緒に行こう。"
"","Yes.  Sleepy.  Very sleepy...","","ああ。眠い。とても眠い..."
"","Yes. I will.","","ああ。そうだ。"
"","Yes. I'll do as you say and thank you for this ring.","","分かった。指輪をありがとう。言われた通り仕事を進めるよ。"
"","Yes?  They're... uh... very nice.","","何？ええと...あ...すごくいいね。"
"","Yes?  What's wrong?","","その先は？何かあるのか？"
"","Yeshua's palms, you'd think you'd know what to expect from your kin.  Human sacrifice for arcane power.","","ヨシュアの聖痕、同じ血術師なら、内容は分かるだろう。秘術の力を得るための生贄の儀式さ。"
"","Yet humanity perseveres, and there are still those of us out there to serve His will.","","まだ人類は屈していない。神のご意志を実現する人間は生き残っている。"
"","You activate the energy saber, and its blade blazes into existence!","","エナジーセーバーを起動すると、輝く刃が実体化しました！"
"","You activate the glove and the screen lights up.","","グローブの電源を入れてスクリーンライトを点灯しました。"
"","You activate the hydroponics tray and begin providing the plant with light and nutrients.","","水耕栽培トレイは植物に光と養分を供給し始めました。"
"","You activate the hydroponics tray.","","水耕栽培トレイを起動しました。"
"","You activate the mechanism...","","装置を動かしました..."
"","You activate the power glove's scout systems.","","パワーグローブの偵察システムを起動しました。"
"","You activate the security bolt release...","","隠された解除装置を作動しました..."
"","You activate your %s","","%sを稼働させました。"
"","You activate your %s.  You are invisible!","","%sの電源を入れると姿が視認できなくなりました！"
"","You add strange temples, ruined shrines, curious structures, impact sites, peculiar shrines, and strange groves to your map.","","奇妙な寺院、廃寺院、奇妙な建物、衝突跡、奇怪な神殿、奇妙な森の位置をマップに書き込みました。"
"","You add the Crypt(s) to your map.","","地図に墓所を記入しました。"
"","You add the Vampire Cove to your map.","","地図に吸血鬼の洞穴を記入しました。"
"","You add the underground sites to your map.","","マップに地下の施設を記入しました。"
"","You add your %s to your reactor's tank.","","反応炉のタンクに%sを入れました。"
"","You aim true and attack %s","","完璧に狙いを定めて%sを攻撃して"
"","You almost cannot recover lost health by sleeping; sleeping will heal only one tenth HP compare to the average person.","","眠っていても損なった健康をほとんど回復できません。睡眠時のHP回復量が一般的な人間の1/10しかありません。"
"","You already pried about personal matters quite recently.  Please, it's fine.","","先程も私の個人的なことを色々と詮索してきただろう。頼むよ、もう勘弁しておくれ。"
"","You are a Bio-Weapon?","","君は生体兵器なのか？"
"","You are a cybernetically-resurrected law enforcer, with jurisdiction throughout the New England region thanks to interstate agreements.  Whether you can do for the law what the law did for you is another question.","","サイバネ技術によって復活した法の執行者です。州間協定に則ってその管轄権はニューイングランド州全域に及びます。法に尽くす身ですが法が何をしてくれたかは、また別の問題です。"
"","You are a duly sworn law enforcer, with jurisdiction throughout the New England region thanks to interstate agreements.  Whether that means anything now is another question.","","服務を宣誓した正しき法の執行者です。州間協定に則ってその管轄権はニューイングランド州全域に及びます。今さら何の意味があるのかというのは、また別の問題です。"
"","You are a master gunner and weaponsmith of old.","","射撃の名手であり、古くからの武器職人です。"
"","You are a sight to behold.  NPCs who care about such things will react more kindly to you.","","目を惹く容貌です。容姿に関心のあるNPCが良い反応を返します。"
"","You are already dry, the %s does nothing.","","既に体は乾いています。%sを使用する必要はありません。"
"","You are asking me to join your cult, Keeper.","","守護者よ、あなたの所属するカルト教団の仲間に入るよう頼んでいるのか。"
"","You are being grabbed by %s, but you bat it away!","","%sに掴まれましたが、突き飛ばして逃れました！"
"","You are being grabbed by %s, but you break its grab!","","%sに掴まれましたが、振りほどきました！"
"","You are being held in place by nautilus torpedo(s)","","ゾンビ魚雷の触手に拘束されています。"
"","You are blocking psychic attacks.","","精神攻撃をブロックしました。"
"","You are cold-blooded and rely on heat to keep moving.  Your lose 1% of your speed for every 2 (1.1) degrees below 65 F (18.3 C), but your slow metabolism requires less nutrients.","","変温動物になりつつあります。外部から熱を受け取らないと動き続けることができません。外気温が摂氏18.3度(華氏65度)を1.1度(2度)下回るごとに、速度に-1%のペナルティーを受けますが、代謝も不活発になるため必要な養分は少なくなります。"
"","You are cold-blooded and rely on heat to keep moving.  Your lose 1% of your speed for every 2 (1.1) degrees below 65 F (18.3 C).","","変温動物になりつつあります。外部から熱を受け取らないと動き続けることができません。外気温が摂氏18.3度(華氏65度)を1.1度(2度)下回るごとに、速度に-1%のペナルティーを受けます。外気温が摂氏0度のときペナルティーは約16%になります。"
"","You are comforted by a dream of you being protected by your strong shell as predators try in vain to eat you.","","夢の中で捕食者に襲われましたが、体を覆う硬い甲羅のお陰で助かりホッとしました。"
"","You are correct.  I wish our orders had seen the common ground we share, rather than letting our differences lead to so much bloodshed.  It seems we have much to catch up on, and a task may suit both of our goals.","","その通りだ。互いの教団が差異を断罪して多くの血を流すことなく、何か共通項を見出せていれば良かったのだが。行動を起こすべき時がきたのだろうな。この使命はきっと私たち双方が目指す方針とも合致するはずだ。"
"","You are correct.  I'm not here for a fight.","","あなたの言う通りだ。私は戦いに来たのではない。"
"","You are dangerously ignorant of the threat this place presents, and their intent.","","この場所がもたらす脅威とその意図について、あなたは何も知らないのか。"
"","You are dazed!","","放心しています！"
"","You are experiencing hallucinations.  The resulting sense of surrealism is a real stressor, and gets the blood pumping.","","幻覚症状が出ています。超現実的な視覚がストレスになり、心臓に悪影響を及ぼします。"
"","You are faithful to all the gods, young one.  You will see that this relic, if used with care, is safe now that the damage to it has been healed.  We are not enemies, Hunter.  I will trust you to do the right thing.","","お若いの、君は神々に対して忠実なのだな。この遺物の損傷はもう治った。注意して使えば安全だ。狩人よ、私たちは敵同士ではないのだ。"
"","You are feeling just good to be naked.","","裸で過ごすのが気持ち良いと感じています。"
"","You are focused of defense and predicting your opponents attacks.

+1 Block attempts, blocked damage reduced by 100%% Perception.","","敵の攻撃を予測し、防御に集中します。

ブロック+1、感覚x100%%のブロック時ダメージ軽減"
"","You are free from nautilus restraint!","","魚雷ゾンビの触手から解放されました！"
"","You are growing! Living for too much also increases you that amount!","","成長しました！成長しすぎて重量も増加しました！"
"","You are less likely to throw up from food poisoning, alcohol, etc.  If you throw up nevertheless, you won't suffer a residual nausea.","","食中毒やアルコールによって嘔吐する確率が低くなります。嘔吐してしまっても、長引く吐き気に苦しむことはありません。"
"","You are melting as you move!","","動く度に身体が解け落ちています！"
"","You are mistaken, I'm afraid.  Whatever it is you seek, I can't help you with such strange requests.","","何か勘違いをしているようだな。君が何を求めているにせよ、その妙な要求に答えてやることはできない。"
"","You are mistaken.  Human hands brought this upon our world.  I know that your order's practice did not spark this, despite the Cleansing Flame's accusations.  But some manmade cause inflicted this, and we need all the help we can get.  After what your order did to my brethren, I am still willing to trust you, but you need to trust me as well.","","君は間違っている。我らの世界に混乱をもたらしたのは人間だ。君が所属する教団が儀式によってこの事態を招いたと浄化の炎は考えているようだが、それは違う。複数の人為的な原因によって引き起こされたのだ。今はあらゆる支援が必要な状況だ。君の教団が我らの兄弟に何をしていたとしても、私は君を信じよう。君も私を信じてくれ。"
"","You are no longer dazed.","","冷静になりました。"
"","You are not alone in following The Path.","","真の道を辿るものは君だけではない。"
"","You are not commanding any robots.","","ロボットを操作していません。"
"","You are not currently irradiated.","","現在、被曝していません。"
"","You are not human.  You can't even remember anymore, whether you were ever human to begin with.  What matters is that now, you are more than human.","","もはや人間ではありません。かつて人間であったかどうかすら覚えていません。重要なのは、人間を超越したということです。"
"","You are not welcome here sanguinist.  State your intentions.","","ここでは鮮血教団の人間は歓迎されない。いったい何の用だ。"
"","You are now wearing an empty %s.","","空の%sを着用しています。"
"","You are now wielding an empty %s.","","空の%sを装備しています。"
"","You are on fire, and someone or something is helping put you out.","","炎上しており、消火が試みられています。"
"","You are paralyzed!","","体が麻痺しました！"
"","You are patient and know where to hit your opponent for the best results.

Perception increases Accuracy instead of Dexterity.  Accuracy increased by 25%% of Perception but decreased by 25%% of Dexterity.","","敵の最大の弱点を見つけ、攻撃の好機を忍耐強く待ちます。
器用ではなく感覚によって命中精度が上昇します。
感覚x25%%の命中精度上昇、器用x25%%の命中精度低下"
"","You are protected by Frost Armor.","","身体が氷の鎧で保護されています。"
"","You are protected by an energy field.","","身体が魔法の膜で保護されています。"
"","You are ready.  Attack and claim your prey!

+25%% bonus to all damage.
Lasts 1 turn.","","準備はできました。獲物を襲い、奪いましょう！

全与ダメージに+25%%ボーナス
1ターン継続"
"","You are slow to grasp new ideas and thus learn things more slowly than others.  Note that this only applies to real-world experience, not to skill gain from other sources like books.","","新しいことを身に着けようとしても理解するのに時間が掛かります。読書でのスキル上昇には影響せず、実際の行動によるスキル上昇が遅くなります。"
"","You are snared!","","罠に掛かっています！"
"","You are stalwart and will not budge against any threat.

+2 Block attempts, -1.0 Dodge skill, blocked damage reduced by 50%% of Strength.","","しっかりと地を踏みしめ、どんな脅威に対しても動揺しません。

ブロック+2、回避スキル-1.0、筋力x50%%のブロック時ダメージ軽減"
"","You are suffering from a vector infection!
Pharmaceutical drugs doesn't seem to take effect and may require something... juicy.","","ベクターに感染し苦しんでいます！
医薬品では効果がありません。何か...めったに手に入らない自然の恵みが必要です。"
"","You are terrible at organizing and storing your possessions.  You can carry 40% less volume.","","持ち物を整理整頓するのが苦手です。所持容量が40%減少します。"
"","You are the true Foodperson, some might think Foodperson is just a mascot, but you know better.  You are Foodperson, the mask has become your face, you are real and the only thing standing between this world and oblivion is you.","","真のフードパーソンです。ただのマスコットだと思っている人もいますが、実は違います。自分自身がフードパーソンです。マスクが顔そのものです。この世界と無意識の中間に立つ唯一の存在です。"
"","You are too dangerous to let go. 
I will crush your mind and seal your powers.","","このまま逃がすのは危険すぎる。
お前の精神を破壊し、力を封印する。"
"","You are totally blind and cannot see anything.","","全盲のため視覚が全く機能しません。"
"","You are totally deaf and cannot hear sounds.","","全聾のため聴覚が全く機能しません。"
"","You arm the fungicidal grenade.","","殺真菌手榴弾を起動しました。"
"","You arm the fungus bomb. You better run.","","殺真菌爆弾を起動しました。とっとと逃げましょう。"
"","You attack with an endless barrage of strikes.  The more you hit, the stronger you become.

+10%% damage.
Lasts 3 turns.  Stacks 4 times.","","途切れることのない猛攻を繰り出します。命中するほど攻撃は強くなります。

与ダメージ+10%%
3ターン継続、最大蓄積数4"
"","You attempt to pick lock of %1$s using your %2$s…","","%1$sを%2$sでピッキングしようとしています..."
"","You attempt to pry open your wallet but alas.  You are just too miserly.","","財布をこじ開け探ってみましたが、すっからかんでした。"
"","You barf a mouthful of thick blood in an area, greatly slowing any creature that walks through it.

This is a <color_gray>tier 2</color> spell.","","口いっぱいに溜めた濃い血液を特定範囲に吐き出し、触れた対象の速度を極度に低下させます。

この呪文は<color_dark_gray>ティア2</color>に属します。"
"","You bear my mark, meaning I believe you have potential to learn to truly listen to the Song. Yes, I will lend my skills to you, for now.","","私はお前に印を与えた。つまり、お前が歌を聞く方法を学び取れるかもしれないという事だ。そうだな、私の力を貸し与えよう。"
"","You bear the mark of magic that we've only ever seen in association with the Sanguine Order.  Explain yourself.","","鮮血教団だけが使っている魔術の痕跡が残っているな。説明してもらおうか。"
"","You begin to recite an incantation, only for the mi-go to parrot your words, mocking your effort to control it!","","制御のための呪文を詠唱すると、ミ＝ゴはそれを嘲笑うかのようにオウム返しして来ます！"
"","You bet that you could solve any maze or problem faster than those other 'survivors'.  Intelligence + 3","","ほかの生存者よりも素早く迷路を抜け出したり問題を解決できます。知性+3"
"","You better do this. Sinking my fangs onto your flimsy neck is indeed fatal.","","良い心がけだ。お前の細首に牙を突き立てたら、間違いなく死んでしまうだろうからな。"
"","You bite %s with your mandibles","","大あごで%sに噛みついて"
"","You bite and rend %s","","%sを噛みちぎって"
"","You bite and tear into %s","","%sを噛みちぎって"
"","You body quakes slightly.","","体が少し震えています。"
"","You bound up, ready to enjoy the cataclysm.","","大変動の世界を楽しむ用意が整いました。"
"","You bravely attempt to resist the fear.","","勇敢にも恐怖に抵抗しようとしました。"
"","You breathe deeply from the %s","","%sを使って深呼吸しました。"
"","You breathe in last bit of oxygen from the tank.","","タンクに残った最後の酸素を吸い込みました。"
"","You brush aside some webs.","","巣を払い除けました。"
"","You butcher the fallen zombie and hack off its head","","動かなくなったゾンビを解体し、頭部を切り落としました。"
"","You calm down.","","心が落ち着きました。"
"","You can <info>arm block</info> at <info>unarmed combat:</info> <stat>%s</stat>","","<info>素手格闘</info><stat>%s</stat>で<info>アームブロック</info>が可能になります"
"","You can <info>leg block</info> at <info>unarmed combat:</info> <stat>%s</stat>","","<info>素手格闘</info><stat>%s</stat>で<info>レッグブロック</info>が可能になります"
"","You can build a faction camp in the common evac shelter - the basic design with a single, wide open room.  Evac shelters are everywhere and often have fields surrounding them, so they're a little more flexible than a modular field camp but still make it easy to add expansions.
  Evac center camps can be built up in several ways.  You basically need to decide between building more bedrooms or adding for crafting and cooking space.","","公共の避難所...つまり単一の開けた部屋がある基本的な避難シェルターに、派閥の拠点を作ることも可能だ。避難シェルターは数が多いし、平野に囲まれていることも多いから、モジュール式平野拠点よりは劣るものの拡張性が高く、拡張拠点も作りやすい。
避難シェルター拠点の構築方針はいくつかある。基本的には、ベッドを増やすか、それとも作業や調理をするスペースを追加するかの選択だ。"
"","You can develop various vitamin deficiencies if you eat poorly.  These deficiencies come in stages, so for example you won't go from perfectly good health into a full-blown scurvy in an instant.  Any developing and on-going deficiencies will be reported in the character sheet.  Deficiencies will inflict various penalties, but luckily they are always reversible, and multivitamin pills can help you to correct any deficiencies.  You can also ingest too much vitamins, and that too can create problems.  Be sure to have a balanced diet, or at least not a completely atrocious one.  You can and should examine food items to view their nutritional facts.","","貧しい食事を続けていると様々な栄養の欠乏症を発症する場合があります。欠乏症は段階的に進行します。例えば、万全の健康状態から一瞬で重度の壊血病に陥ることはありません。進行中及び継続中の欠乏症はプレイヤー情報画面に表示されます。欠乏症は様々な不利益を引き起こしますが、ありがたいことに不治の病にはなりません。欠乏症を治すには総合ビタミン剤が役立ちます。逆に栄養を過剰摂取してしまい、体調が悪化する場合もあります。バランスの取れた食生活とまでは言いませんが、あまりにも酷い食生活は改善すべきです。食べられるアイテムは、調べることで含有している栄養を確認できます。"
"","You can disable a skill in the Player Info Menu (press <press_player_data>) if you don't want to practice it, and it will prevent focus drain while performing relevant action, but you will not progress in that skill while it's disabled.","","スキルを学習したくない時は、プレイヤー情報メニュー(<press_player_data>を押して表示)で該当スキルを選択すると無効化できます。無効化中のスキルは上昇しませんが、集中力が無駄に低下することを防げます。"
"","You can eject a magazine from a firearm by pressing <press_unload> and load it with compatible ammunition separately, or if you have a firearm with a partially filled magazine in it, and some matching loose ammo in the inventory, you can simply order a reload by pressing <press_reload>, so you will automatically eject the magazine, fill it with as much ammo as possible, and then put the magazine back in.  You don't have to worry about chambering a round though.  Of course all this takes some time, so try not to do it if there are monsters nearby.","","<press_unload>を押すと銃器から弾倉を取り出せるので、弾倉に互換性のある弾薬を装填しましょう。弾倉に空きのある銃器、そして装填できる弾薬を所持していれば、<press_reload>を押して弾倉を取り出し、弾薬の装填、そして弾倉を銃器に戻すまでの作業を自動で行えます。装填にかかる時間についてそれほど心配する必要はありません。もちろん、時間は経過するので、近くにモンスターがいる時に装填するのは止めておきましょう。"
"","You can feel a soothing sensation lingering after applying salve to your wounds.","","薬が染みた布を傷に当てると、痛みが少し和らいだ気がします。"
"","You can get bitten if a zombie grabs you.  Bite wounds can be deep and infected.  If that happens the status bar of affected body part will change color to blue.  This means you need to disinfect it as soon as possible to clean the wound and prevent serious infection.  If there is no chance of getting disinfectant on the horizon you may try more drastic method of cauterizing the wound, but it often worsens its state instead of helping.  If you leave it be, the affected body part will develop serious infection, and it's status bar color will change to green.  At this stage it is too late to disinfect the wound, and you need antibiotics to fight it.  Your body will fight the infection by itself, and regular antibiotics intake may keep you alive long enough for it to happen.  You have to wait it out in hope that you will not die in the process.","","ゾンビに拘束されると、噛みつかれることがあります。咬傷を受けた部位のHPバーは青色に変化しますが、傷が深いと感染症になることもあります。傷口を清潔にして感染症の重症化を防ぐため、その部位はできるだけ早く消毒しましょう。消毒薬がどこにもない時は、より原始的な焼灼という治療法もありますが、焼灼によって逆に容体が悪化してしまうことも少なくありません。咬傷を受けた部位を放っておくと、深刻な感染症に罹り、HPバーが緑色に変化します。この段階での治療には抗生物質が必要になり、部位を消毒しても無意味です。身体の免疫機能が感染症と戦っている間、定期的に抗生物質を摂取していれば、感染症への勝利を生きて迎えられるかもしれません。死なないことを祈りつつ待つのみです。"
"","You can hardly concentrate or breathe because the smell is overpowering.","","悪臭にまみれて呼吸ができず、全く集中できません。"
"","You can hear the crackling of the flames on your blade.","","刃から火の粉の爆ぜる音が聞こえます。"
"","You can manage to find space for anything!  You can carry 40% more volume.","","整理整頓が得意です。所持容量に40%のボーナスを得ます。"
"","You can no longer fire your %s.","","%sをこれ以上発射できません。"
"","You can now use Free Action!","","自由に動けるようになりました！"
"","You can only hope you'll look good enough for one of these, when the time comes.","","いつの日かこの中に入る時に、見るに堪えない姿になっていないことを祈りましょう。"
"","You can pick your friends, and you can
pick your nose, but you can't pick
your friend's nose","","友達を選ぶことはできますし、
自分の鼻をほじることもできますが、
友達の鼻をほじることはできませんよ"
"","You can see if they have a book to spare, but do try not to be overly obvious about it...","","ここに予備の本があるかどうか確かめることもできるだろうが、この依頼はあまり大っぴらにはしたくないんだ..."
"","You can see through everything!","","全てを透視出来るようになりました！"
"","You can see through walls!","","壁を透視出来るようになりました！"
"","You can surely discern a dangerous artifact, experienced as you are.  But do not forgot, I am well-versed in the ways of our order as well.  This weapon had suffered damage at the hands of the Sanguine Order, but it has been cleansed.  I know also that you are reluctant to use this for its intended purpose, but please.  I am willing to trust you with it, as I know you will do the right thing.","","君がこれまでの経験で培った、危険な遺物を識別する能力は確かなものだ。しかし、忘れないでほしいが、私も自分の教団のことには精通している。鮮血教団によってつけられたこの剣への損傷は、既に浄化された。君の信条としては、こういったものを使うのに消極的なのも分かるが、どうか頼む。君なら正しいことをしてくれると、信じているよ。"
"","You can tell simply by the number of scars this survivor has that they have seen many battles. Best keep your distance, because he seems all too eager to get personal.","","傷跡を一目見れば、この生存者が数多くの戦いを潜り抜けてきたことを理解できます。この生存者は個人の功績をあまりにも熱望しすぎているようなので、関わらない方がよさそうです。"
"","You can't burrow there.","","そこには穴を掘れません。"
"","You can't climb down there","","ここは降りられません。"
"","You can't dispel the effect.  Might want to try throwing it instead.","","この効果を取り消すことはできません。投げて距離を取りましょう。"
"","You can't do that!","","それは作れません！"
"","You can't even move an inch.","","身体を1インチも動かせません。"
"","You can't even think about putting filthy clothes on yourself, especially from zombies' corpses.  For being such a wuss, you get a 5% penalty to all hit points.","","汚れた服を着るなんて考えられません。ましてやゾンビが着ていた服などもっての外です。そんなものを着用していると全部位のHPに5%のペナルティを受けてしまいます。"
"","You can't focus on your actions!","","集中して行動がとれません！"
"","You can't get something if you don't put an effort to it.","","努力を費やさなければ対価は得られない。"
"","You can't get the %1$s on the rack","","%1$sはラックに載せられません。"
"","You can't look away from the faultline...","","断層線から目を逸らせません..."
"","You can't mix loads in your %s.","","%sに別の物を混合して装填できません。"
"","You can't move as fast as most, resulting in a 15% speed penalty on flat ground.  You get less thirsty as a result.","","速く移動することができず、平地の移動コストが15%増加しますが、その代わりに喉が渇きにくくなります。"
"","You can't move well with this sticky webs...","","粘着質の繊維の上では上手く動けません..."
"","You can't partially unload liquids from unsealable container.","","再密封した容器からは液体を抜き取れません。"
"","You can't pick up a liquid!","","液体は拾えません！"
"","You can't pick up a liquid.","","液体は拾えません。"
"","You can't put anything into your %s.","","%sには何も収納できません。"
"","You can't put your %1$s in your %2$s","","%1$sを%2$sに装着することはできません。"
"","You can't remove partially depleted plutonium!","","使いかけの原子力電池を除去することはできません！"
"","You can't seal that %s!","","%sは密封できません！"
"","You can't self-install bionics.","","CBMを自力で移植できません。"
"","You can't use your %s while driving!","","運転中は%sを使用できません！"
"","You cannot activate that while mounted.","","騎乗中は起動できません。"
